rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,5,2,42,5,92.51924329999997,None,92.51924329999997,None,92.51924329999997,None,right,0.8957064000001083,92.58903340000006,None,92.51924329999997,None,93.50902760000008,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,5,3,43,7,93.71147849999988,None,93.71147849999988,None,93.71147849999988,None,right,0.6271185000000514,93.78136319999999,None,93.71147849999988,None,94.43089940000004,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,5,4,44,2,94.63798919999999,None,94.63798919999999,None,94.63798919999999,None,left,0.7553368999999748,94.70913419999988,None,94.63798919999999,None,95.4886704999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,5,5,45,1,95.69149279999988,None,95.69149279999988,None,95.69149279999988,None,right,0.7280574000001252,95.76517919999992,None,95.69149279999988,None,96.51792799999998,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,5,6,46,3,96.72274459999994,None,96.72274459999994,None,96.72274459999994,None,right,0.5191866000000118,96.79350290000002,None,96.72274459999994,None,97.33606710000004,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,5,7,47,4,97.545028,None,97.545028,None,97.545028,None,right,0.37223840000001474,97.61644509999996,None,97.545028,None,98.01267269999994,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,6,0,48,4,98.21541909999996,None,98.21541909999996,None,98.21541909999996,None,right,0.4264021000001321,98.28774930000009,None,98.21541909999996,None,98.73860360000003,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,6,1,49,1,98.94578350000006,None,98.94578350000006,None,98.94578350000006,None,right,1.1472109000001183,99.01638780000008,None,98.94578350000006,None,100.1884063,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,6,2,50,5,100.3914276999999,None,100.3914276999999,None,100.3914276999999,None,right,0.5412352000000737,100.46229300000005,None,100.3914276999999,None,101.02682430000004,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,6,3,51,0,101.24137670000005,None,101.24137670000005,None,101.24137670000005,None,left,1.813510999999835,101.31403679999994,None,101.24137670000005,None,103.15041709999991,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,6,4,52,3,103.3565337,None,103.3565337,None,103.3565337,None,right,0.521348099999841,103.42679629999998,None,103.3565337,None,103.97219489999998,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,6,5,53,6,104.17804589999992,None,104.17804589999992,None,104.17804589999992,None,right,0.5790120999999999,104.24761319999993,None,104.17804589999992,None,104.85162250000008,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,6,6,54,2,105.05586650000009,None,105.05586650000009,None,105.05586650000009,None,right,0.4686180000001059,105.1266811999999,None,105.05586650000009,None,105.61888969999995,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,6,7,55,7,105.82722059999992,None,105.82722059999992,None,105.82722059999992,None,right,0.4688770000000204,105.8992624,None,105.82722059999992,None,106.39418230000001,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,7,0,56,1,106.59971019999989,None,106.59971019999989,None,106.59971019999989,None,right,0.6662670000000617,106.6713863,None,106.59971019999989,None,107.36415370000009,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,7,1,57,7,107.57796830000007,None,107.57796830000007,None,107.57796830000007,None,right,0.7190628000000743,107.64758039999992,None,107.57796830000007,None,108.39076,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,7,2,58,0,108.59477119999997,None,108.59477119999997,None,108.59477119999997,None,right,0.6713862999999947,108.6654180999999,None,108.59477119999997,None,109.36079730000006,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,7,3,59,5,109.56804160000002,None,109.56804160000002,None,109.56804160000002,None,right,0.5113495999999031,109.63676129999999,None,109.56804160000002,None,110.17113659999995,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,7,4,60,6,110.38553469999988,None,110.38553469999988,None,110.38553469999988,None,right,0.7766361999999845,110.45625449999989,None,110.38553469999988,None,111.25748279999993,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,7,5,61,3,111.46916099999999,None,111.46916099999999,None,111.46916099999999,None,right,0.5345307000000048,111.5400955,None,111.46916099999999,None,112.09749099999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,7,6,62,4,112.30261429999996,None,112.30261429999996,None,112.30261429999996,None,right,0.5101885000001403,112.3727538999999,None,112.30261429999996,None,112.90709429999993,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,7,7,63,2,113.11027609999996,None,113.11027609999996,None,113.11027609999996,None,right,0.6101355000000694,113.17964869999992,None,113.11027609999996,None,113.81289749999996,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,8,0,64,0,114.02623769999991,None,114.02623769999991,None,114.02623769999991,None,right,0.6544219999998404,114.09545129999992,None,114.02623769999991,None,114.77286379999987,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,8,1,65,6,114.97766619999993,None,114.97766619999993,None,114.97766619999993,None,right,0.8207571000000371,115.04654720000008,None,114.97766619999993,None,115.89078229999996,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,8,2,66,7,116.0951407,None,116.0951407,None,116.0951407,None,right,0.5363236999999117,116.1646287000001,None,116.0951407,None,116.72484609999992,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,8,3,67,4,116.92646760000002,None,116.92646760000002,None,116.92646760000002,None,right,0.9697682000000896,116.99736250000001,None,116.92646760000002,None,117.99170589999994,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,8,4,68,3,118.19666370000004,None,118.19666370000004,None,118.19666370000004,None,right,0.5308465999999044,118.26786850000008,None,118.19666370000004,None,118.82258669999987,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,8,5,69,1,119.02740249999988,None,119.02740249999988,None,119.02740249999988,None,left,1.4039096999999856,119.09733619999997,None,119.02740249999988,None,120.52508469999998,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,8,6,70,5,120.72784879999995,None,120.72784879999995,None,120.72784879999995,None,right,0.7712358000001132,120.79805050000004,None,120.72784879999995,None,121.59258320000004,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,8,7,71,2,121.80264570000008,None,121.80264570000008,None,121.80264570000008,None,right,1.3094143000000713,121.87207190000004,None,121.80264570000008,None,123.2073891,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,9,0,72,3,123.41149139999993,None,123.41149139999993,None,123.41149139999993,None,right,0.5192371000000549,123.48567759999992,None,123.41149139999993,None,124.02887729999998,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,9,1,73,0,124.23445509999988,None,124.23445509999988,None,124.23445509999988,None,right,0.49278480000020863,124.3029845000001,None,124.23445509999988,None,124.82007350000003,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,9,2,74,4,125.02507999999989,None,125.02507999999989,None,125.02507999999989,None,right,0.83455170000002,125.0965882999999,None,125.02507999999989,None,125.95552550000002,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,9,3,75,6,126.16139049999992,None,126.16139049999992,None,126.16139049999992,None,right,0.42622019999998884,126.2310723999999,None,126.16139049999992,None,126.68065120000006,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,9,4,76,7,126.88940019999995,None,126.88940019999995,None,126.88940019999995,None,right,0.49207109999997556,126.96128169999997,None,126.88940019999995,None,127.48207030000003,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,9,5,77,1,127.68824629999995,None,127.68824629999995,None,127.68824629999995,None,right,1.9313708999998198,127.76155549999999,None,127.68824629999995,None,129.71570229999998,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,9,6,78,2,129.92456489999995,None,129.92456489999995,None,129.92456489999995,None,right,0.9200246999998853,129.99621619999994,None,129.92456489999995,None,130.93991379999989,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,9,7,79,5,131.14471619999995,None,131.14471619999995,None,131.14471619999995,None,right,0.7617278000000169,131.21468419999997,None,131.14471619999995,None,132.0008221999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,10,0,80,0,132.20573979999995,None,132.20573979999995,None,132.20573979999995,None,left,1.504040699999905,132.27387079999994,None,132.20573979999995,None,133.80296279999993,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,10,1,81,3,134.00763200000006,None,134.00763200000006,None,134.00763200000006,None,right,0.4912104999998519,134.07665980000002,None,134.00763200000006,None,134.59109650000005,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,10,2,82,7,134.79711279999992,None,134.79711279999992,None,134.79711279999992,None,right,0.5176678000000265,134.8680981,None,134.79711279999992,None,135.4099131999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,10,3,83,5,135.6189222999999,None,135.6189222999999,None,135.6189222999999,None,right,1.0516912000000502,135.68674140000007,None,135.6189222999999,None,136.76308199999994,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,10,4,84,2,136.9694955,None,136.9694955,None,136.9694955,None,left,1.533656899999869,137.03925170000002,None,136.9694955,None,138.59673139999995,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,10,5,85,1,138.80770630000006,None,138.80770630000006,None,138.80770630000006,None,right,2.1534361000001354,138.8783793,None,138.80770630000006,None,141.0555566999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,10,6,86,6,141.25816179999993,None,141.25816179999993,None,141.25816179999993,None,right,0.6310473000000911,141.32813409999994,None,141.25816179999993,None,141.98281780000002,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,10,7,87,4,142.1860577,None,142.1860577,None,142.1860577,None,right,0.5874069999999847,142.25626080000006,None,142.1860577,None,142.86713499999996,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,11,0,88,2,143.0704455,None,143.0704455,None,143.0704455,None,right,1.099112299999888,143.14079719999995,None,143.0704455,None,144.2645290999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,11,1,89,0,144.46710729999995,None,144.46710729999995,None,144.46710729999995,None,left,0.72799729999997,144.5365930999999,None,144.46710729999995,None,145.28858889999992,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,11,2,90,7,145.4986833999999,None,145.4986833999999,None,145.4986833999999,None,right,0.7028035000000727,145.56935580000004,None,145.4986833999999,None,146.2981774,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,11,3,91,4,146.50284119999992,None,146.50284119999992,None,146.50284119999992,None,right,0.3999231000000236,146.57278539999993,None,146.50284119999992,None,146.9985268999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,11,4,92,5,147.2029806999999,None,147.2029806999999,None,147.2029806999999,None,right,0.5340472000000318,147.28028769999992,None,147.2029806999999,None,147.83895310000003,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,11,5,93,1,148.04127199999994,None,148.04127199999994,None,148.04127199999994,None,left,1.5212596999999732,148.1110959,None,148.04127199999994,None,149.65678129999992,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,11,6,94,6,149.8681173,None,149.8681173,None,149.8681173,None,right,0.41621950000012475,149.93924190000007,None,149.8681173,None,150.37985589999994,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,11,7,95,3,150.58408000000009,None,150.58408000000009,None,150.58408000000009,None,right,0.4934415000000172,150.65367960000003,None,150.58408000000009,None,151.17071439999995,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,12,0,96,3,151.3815414999999,None,151.3815414999999,None,151.3815414999999,None,right,0.49636129999998957,151.44894759999988,None,151.3815414999999,None,151.96960379999996,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,12,1,97,6,152.1748752000001,None,152.1748752000001,None,152.1748752000001,None,right,0.6258129000000281,152.24618850000002,None,152.1748752000001,None,152.8961643,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,12,2,98,5,153.1008827999999,None,153.1008827999999,None,153.1008827999999,None,right,0.800934499999812,153.169987,None,153.1008827999999,None,153.99892690000001,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,12,3,99,7,154.2049121,None,154.2049121,None,154.2049121,None,right,0.4474789000000783,154.27461749999998,None,154.2049121,None,154.74692099999993,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,12,4,100,2,154.95484749999991,None,154.95484749999991,None,154.95484749999991,None,right,0.4004005000001598,155.02555329999996,None,154.95484749999991,None,155.45089499999995,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,12,5,101,1,155.66919430000007,None,155.66919430000007,None,155.66919430000007,None,left,1.4534602000001087,155.7392175,None,155.66919430000007,None,157.21690910000007,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,12,6,102,0,157.42357739999989,None,157.42357739999989,None,157.42357739999989,None,left,1.16288899999995,157.49855580000008,None,157.42357739999989,None,158.6848083,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,12,7,103,4,158.8966329,None,158.8966329,None,158.8966329,None,right,0.5528970999998819,158.96632649999992,None,158.8966329,None,159.5434416999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.3,13,0,104,1,159.74634079999987,None,159.74634079999987,None,159.74634079999987,None,right,0.43230460000017956,159.81854019999992,None,159.74634079999987,None,160.27408880000007,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.35,13,1,105,2,160.4813211999999,None,160.4813211999999,None,160.4813211999999,None,right,0.4670438999999078,160.55084340000008,None,160.4813211999999,None,161.04124860000002,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,13,2,106,0,161.2438861999999,None,161.2438861999999,None,161.2438861999999,None,right,0.6349737000000459,161.31369440000003,None,161.2438861999999,None,161.9733028999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.5,13,3,107,5,162.17433000000005,None,162.17433000000005,None,162.17433000000005,None,right,0.5636384000001726,162.2450695,None,162.17433000000005,None,162.83267030000002,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.55,13,4,108,6,163.04261440000005,None,163.04261440000005,None,163.04261440000005,None,right,0.4546253999999408,163.11252259999992,None,163.04261440000005,None,163.5918999999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,13,5,109,3,163.79695650000008,None,163.79695650000008,None,163.79695650000008,None,right,0.6129951000000347,163.86591249999992,None,163.79695650000008,None,164.5034794999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,13,6,110,4,164.70551189999992,None,164.70551189999992,None,164.70551189999992,None,right,2.302696800000149,164.77500579999992,None,164.70551189999992,None,167.1000544000001,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,13,7,111,7,167.3050412,None,167.3050412,None,167.3050412,None,right,0.8395932999999332,167.37418909999997,None,167.3050412,None,168.2371708999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.45,14,0,112,4,168.44431170000007,None,168.44431170000007,None,168.44431170000007,None,right,0.8897719999999936,168.51430520000008,None,168.44431170000007,None,169.4274441,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.4,14,1,113,3,169.6349235,None,169.6349235,None,169.6349235,None,right,0.8268739000000096,169.70519130000002,None,169.6349235,None,170.5560023999999,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.25,14,2,114,0,170.76111560000004,None,170.76111560000004,None,170.76111560000004,None,right,1.246691999999939,170.83168679999994,None,170.76111560000004,None,172.10138400000005,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
0.6,14,3,115,7,172.30628120000006,None,172.30628120000006,None,172.30628120000006,None,right,0.8600031000000854,172.3808254999999,None,172.30628120000006,None,173.26446179999994,None,002,012,2021_Jan_22_1142,contrast,2020.2.10,44.63289444322055,
