rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.35,0,0,0,2,33.16365239999868,None,33.16365239999868,None,33.16365239999868,None,right,3.3589780000002065,33.2392222999988,None,33.16365239999868,None,36.62386719999995,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.55,0,1,1,6,36.84021430000212,None,36.84021430000212,None,36.84021430000212,None,right,0.9138841999993019,36.915811400001985,None,36.84021430000212,None,37.8551695999995,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.6,0,2,2,7,38.080633900000976,None,38.080633900000976,None,38.080633900000976,None,right,0.699854200000118,38.15678140000091,None,38.080633900000976,None,38.88201520000075,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.45,0,3,3,4,39.101123200001894,None,39.101123200001894,None,39.101123200001894,None,right,0.7389900999987731,39.173802199999045,None,39.101123200001894,None,39.9394269000004,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.4,0,4,4,3,40.14252060000217,None,40.14252060000217,None,40.14252060000217,None,right,1.1640009000002465,40.21782080000048,None,40.14252060000217,None,41.40856650000205,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.3,0,5,5,1,41.626023100001476,None,41.626023100001476,None,41.626023100001476,None,right,1.4420536999969045,41.69871459999922,None,41.626023100001476,None,43.16656159999911,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.5,0,6,6,5,43.38712959999975,None,43.38712959999975,None,43.38712959999975,None,right,0.5737398000019311,43.461536499999056,None,43.38712959999975,None,44.06048910000027,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.25,0,7,7,0,44.2784161999989,None,44.2784161999989,None,44.2784161999989,None,left,0.8661057999997865,44.350954500001535,None,44.2784161999989,None,45.24150240000017,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.25,1,0,8,0,45.45952060000127,None,45.45952060000127,None,45.45952060000127,None,right,1.5205829000005906,45.5320180000017,None,45.45952060000127,None,47.07830540000214,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.55,1,1,9,6,47.29567859999952,None,47.29567859999952,None,47.29567859999952,None,right,0.6772576999974262,47.370977599999605,None,47.29567859999952,None,48.07307589999982,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.35,1,2,10,2,48.292772500000865,None,48.292772500000865,None,48.292772500000865,None,right,0.8720572000020184,48.366083799999615,None,48.292772500000865,None,49.26257710000209,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.4,1,3,11,3,49.482201599999826,None,49.482201599999826,None,49.482201599999826,None,right,0.5967452000004414,49.557070900002145,None,49.482201599999826,None,50.180443000001105,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.6,1,4,12,7,50.397634100001596,None,50.397634100001596,None,50.397634100001596,None,right,0.6814413000029163,50.476828300001216,None,50.397634100001596,None,51.18422510000164,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.45,1,5,13,4,51.4076750000022,None,51.4076750000022,None,51.4076750000022,None,right,0.4509741000001668,51.48323159999927,None,51.4076750000022,None,51.95898809999926,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.3,1,6,14,1,52.196082400001615,None,52.196082400001615,None,52.196082400001615,None,right,0.4696796999996877,52.24740060000113,None,52.196082400001615,None,52.74276040000041,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.5,1,7,15,5,52.961792900001456,None,52.961792900001456,None,52.961792900001456,None,right,0.4720054999997956,53.03655939999953,None,52.961792900001456,None,53.53587980000157,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.3,2,0,16,1,53.75475600000209,None,53.75475600000209,None,53.75475600000209,None,right,0.5482116999992286,53.83016620000126,None,53.75475600000209,None,54.40490399999908,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.6,2,1,17,7,54.62193480000133,None,54.62193480000133,None,54.62193480000133,None,right,0.7447348000023339,54.69713039999988,None,54.62193480000133,None,55.46765460000097,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.35,2,2,18,2,55.682553099999495,None,55.682553099999495,None,55.682553099999495,None,left,1.1000242000009166,55.75661179999952,None,55.682553099999495,None,56.880333000000974,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.25,2,3,19,0,57.101935599999706,None,57.101935599999706,None,57.101935599999706,None,left,0.6520510000009381,57.17969250000169,None,57.101935599999706,None,57.857220199999574,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
0.45,2,4,20,4,58.06426680000004,None,58.06426680000004,None,58.06426680000004,None,right,0.5532802999987325,58.139452899999014,None,58.06426680000004,None,58.71669330000077,None,001,003,2021_Jan_21_2031,contrast,2020.2.10,41.54873749991804,
