rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.5,1,4,12,5,155.50986120000016,None,155.50986120000016,None,155.50986120000016,None,right,3.1906731000017317,155.58677589999934,None,155.50986120000016,None,158.80370159999802,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,1,5,13,1,159.32385539999814,None,159.32385539999814,None,159.32385539999814,None,left,2.380510000002687,159.4025311999976,None,159.32385539999814,None,161.80989359999876,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,1,6,14,3,162.32829180000044,None,162.32829180000044,None,162.32829180000044,None,right,2.3304242999984126,162.40913290000026,None,162.32829180000044,None,164.77437909999935,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,1,7,15,7,165.29263349999746,None,165.29263349999746,None,165.29263349999746,None,right,2.7155654999987746,165.3680424999984,None,165.29263349999746,None,168.10942480000085,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,2,0,16,0,168.6314343999984,None,168.6314343999984,None,168.6314343999984,None,left,2.6141005999998015,168.71027709999908,None,168.6314343999984,None,171.35126870000022,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,2,1,17,6,171.87054269999862,None,171.87054269999862,None,171.87054269999862,None,right,4.398397100001603,171.94757829999799,None,171.87054269999862,None,176.37105800000063,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,2,2,18,1,176.8779132999989,None,176.8779132999989,None,176.8779132999989,None,right,5.260638299998391,176.9538493,None,176.8779132999989,None,182.24328070000047,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,2,3,19,2,182.7633199999982,None,182.7633199999982,None,182.7633199999982,None,left,7.3718330999981845,182.84066399999938,None,182.7633199999982,None,190.23970499999996,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,2,4,20,3,190.76575450000018,None,190.76575450000018,None,190.76575450000018,None,left,8.810908199997357,190.85416540000006,None,190.76575450000018,None,199.69205560000046,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,2,5,21,4,200.20036179999806,None,200.20036179999806,None,200.20036179999806,None,right,3.753468300001259,200.2745165999986,None,200.20036179999806,None,204.05283670000063,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,2,6,22,5,204.56885390000025,None,204.56885390000025,None,204.56885390000025,None,right,14.495834800000011,204.64645539999765,None,204.56885390000025,None,219.16965619999974,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,2,7,23,7,219.69042609999815,None,219.69042609999815,None,219.69042609999815,None,right,3.6243862000010267,219.76705329999822,None,219.69042609999815,None,223.41604200000074,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,3,0,24,2,223.939286599998,None,223.939286599998,None,223.939286599998,None,left,3.2056249999986903,224.0161119000004,None,223.939286599998,None,227.24803650000104,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,3,1,25,4,227.7702074000008,None,227.7702074000008,None,227.7702074000008,None,right,3.3776625000027707,227.8443550000011,None,227.7702074000008,None,231.24813809999978,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,3,2,26,1,231.7711022000003,None,231.7711022000003,None,231.7711022000003,None,right,15.438520900002914,231.84580020000067,None,231.7711022000003,None,247.31387729999915,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,3,3,27,5,247.83692059999885,None,247.83692059999885,None,247.83692059999885,None,right,4.295834299999115,247.91466149999906,None,247.83692059999885,None,252.23501919999762,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,3,4,28,0,252.7496973999987,None,252.7496973999987,None,252.7496973999987,None,right,7.005098599998746,252.82536679999976,None,252.7496973999987,None,259.85745609999867,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,3,5,29,6,260.3746739999988,None,260.3746739999988,None,260.3746739999988,None,right,2.080857400000241,260.4576350999996,None,260.3746739999988,None,262.56437319999895,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,3,6,30,3,263.08238730000085,None,263.08238730000085,None,263.08238730000085,None,right,3.1657532999997784,263.1627516000008,None,263.08238730000085,None,266.3538695999996,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,3,7,31,7,266.8747072999977,None,266.8747072999977,None,266.8747072999977,None,right,4.762728300000163,266.95346399999835,None,266.8747072999977,None,271.74208609999914,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,4,0,32,0,272.2557902999979,None,272.2557902999979,None,272.2557902999979,None,right,6.99648679999882,272.3362546999997,None,272.2557902999979,None,279.3574867999996,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,4,1,33,6,279.86911189999955,None,279.86911189999955,None,279.86911189999955,None,right,4.78244469999845,279.9476208999986,None,279.86911189999955,None,284.7557639999977,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,4,2,34,2,285.2637891999984,None,285.2637891999984,None,285.2637891999984,None,right,7.102588800000376,285.369963000001,None,285.2637891999984,None,292.49801500000103,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,4,3,35,5,293.0317052999999,None,293.0317052999999,None,293.0317052999999,None,right,3.927358099997946,293.10824149999826,None,293.0317052999999,None,297.06031280000025,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,4,4,36,7,297.5848464999981,None,297.5848464999981,None,297.5848464999981,None,right,6.745471400001406,297.66110330000083,None,297.5848464999981,None,304.43251489999966,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,4,5,37,3,304.94364009999845,None,304.94364009999845,None,304.94364009999845,None,right,11.630406700001913,305.0248962000005,None,304.94364009999845,None,316.68245509999906,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,4,6,38,4,317.1893901000003,None,317.1893901000003,None,317.1893901000003,None,right,6.579547299999831,317.26647799999773,None,317.1893901000003,None,323.87231769999926,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,4,7,39,1,324.37531319999835,None,324.37531319999835,None,324.37531319999835,None,right,21.81090419999964,324.4720414000003,None,324.37531319999835,None,346.310386000001,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,5,0,40,3,346.8164930999992,None,346.8164930999992,None,346.8164930999992,None,right,1.8794133999981568,346.89326040000014,None,346.8164930999992,None,348.7970166999985,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,5,1,41,2,349.3087837999992,None,349.3087837999992,None,349.3087837999992,None,left,2.277638700001262,349.3840707999989,None,349.3087837999992,None,351.68829840000035,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,5,2,42,5,352.1920847000001,None,352.1920847000001,None,352.1920847000001,None,right,5.077287799998885,352.2667423999992,None,352.1920847000001,None,357.36850760000016,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,5,3,43,1,357.8935754999984,None,357.8935754999984,None,357.8935754999984,None,left,3.308139699998719,357.97080350000033,None,357.8935754999984,None,361.3080919999993,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,5,4,44,7,361.80876530000023,None,361.80876530000023,None,361.80876530000023,None,right,3.464577900002041,361.8836611000006,None,361.80876530000023,None,365.3738655999987,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,5,5,45,0,365.89527950000047,None,365.89527950000047,None,365.89527950000047,None,left,3.5009365000005346,365.97227609999754,None,365.89527950000047,None,369.50020129999757,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,5,6,46,6,370.0241351000004,None,370.0241351000004,None,370.0241351000004,None,right,1.492378999999346,370.10786670000016,None,370.0241351000004,None,371.62553800000023,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,5,7,47,4,372.147236599998,None,372.147236599998,None,372.147236599998,None,right,5.062607799998659,372.22285719999854,None,372.147236599998,None,377.31448459999956,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,6,0,48,2,377.8184046999995,None,377.8184046999995,None,377.8184046999995,None,left,2.453910599997471,377.8926640999998,None,377.8184046999995,None,380.37336549999964,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,6,1,49,7,380.88217109999823,None,380.88217109999823,None,380.88217109999823,None,right,1.4993112000011024,380.96554319999996,None,380.88217109999823,None,382.50308589999986,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,6,2,50,5,383.0173152999996,None,383.0173152999996,None,383.0173152999996,None,right,5.130495299999893,383.092153900001,None,383.0173152999996,None,388.249637500001,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,6,3,51,3,388.7614816999994,None,388.7614816999994,None,388.7614816999994,None,right,2.2567218000003777,388.8429122999987,None,388.7614816999994,None,391.1255437,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,6,4,52,4,391.65436430000045,None,391.65436430000045,None,391.65436430000045,None,right,3.5881637999991653,391.7412227999994,None,391.65436430000045,None,395.3555411999987,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,6,5,53,6,395.8812431999977,None,395.8812431999977,None,395.8812431999977,None,right,2.457861699997011,395.9596200999986,None,395.8812431999977,None,398.44649460000073,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,6,6,54,1,398.9663424999999,None,398.9663424999999,None,398.9663424999999,None,right,8.723253399999521,399.04536799999914,None,398.9663424999999,None,407.79325869999957,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,6,7,55,0,408.3219900999975,None,408.3219900999975,None,408.3219900999975,None,left,6.5402202999976,408.41322500000024,None,408.3219900999975,None,414.97948619999806,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,7,0,56,3,415.48939729999984,None,415.48939729999984,None,415.48939729999984,None,right,4.457814400000643,415.56919859999834,None,415.48939729999984,None,420.05479059999925,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,7,1,57,0,420.5678470999992,None,420.5678470999992,None,420.5678470999992,None,left,2.004916599998978,420.64784090000103,None,420.5678470999992,None,422.6780679000003,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,7,2,58,4,423.19283970000106,None,423.19283970000106,None,423.19283970000106,None,right,4.9593464999998105,423.27209890000086,None,423.19283970000106,None,428.2574918999999,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,7,3,59,1,428.7673630999998,None,428.7673630999998,None,428.7673630999998,None,right,3.8723663999990094,428.84270749999996,None,428.7673630999998,None,432.74178630000097,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,7,4,60,7,433.26672029999827,None,433.26672029999827,None,433.26672029999827,None,right,3.0013280999992276,433.3522582000005,None,433.26672029999827,None,436.3816040999991,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,7,5,61,6,436.89448659999834,None,436.89448659999834,None,436.89448659999834,None,right,27.59432270000252,436.9937009999994,None,436.89448659999834,None,464.61327209999945,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,7,6,62,5,465.1382752999998,None,465.1382752999998,None,465.1382752999998,None,right,2.7030081000011705,465.21241729999747,None,465.1382752999998,None,467.94213110000055,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,7,7,63,2,468.449125799998,None,468.449125799998,None,468.449125799998,None,right,2.4918671999985236,468.53510860000097,None,468.449125799998,None,471.054099099998,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,8,0,64,2,471.5605512000002,None,471.5605512000002,None,471.5605512000002,None,right,19.57181219999984,471.6339845000002,None,471.5605512000002,None,491.23842259999947,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,8,1,65,6,491.7421092000004,None,491.7421092000004,None,491.7421092000004,None,right,1.7051661999976204,491.82332939999833,None,491.7421092000004,None,493.5533069999983,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,8,2,66,1,494.0735187999999,None,494.0735187999999,None,494.0735187999999,None,right,5.682726000002731,494.14912379999805,None,494.0735187999999,None,499.8576319999993,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,8,3,67,7,500.3739819000002,None,500.3739819000002,None,500.3739819000002,None,right,2.6935403999996197,500.44848339999953,None,500.3739819000002,None,503.1688361999986,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,8,4,68,3,503.67624029999934,None,503.67624029999934,None,503.67624029999934,None,left,3.4092944000003627,503.7534556999999,None,503.67624029999934,None,507.18813539999974,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,8,5,69,0,507.6959523000005,None,507.6959523000005,None,507.6959523000005,None,right,2.8092160999985936,507.7749541999983,None,507.6959523000005,None,510.6106656000011,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,8,6,70,5,511.1156435999983,None,511.1156435999983,None,511.1156435999983,None,right,2.780005799999344,511.1924743999989,None,511.1156435999983,None,513.9978437999998,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,8,7,71,4,514.5283190000009,None,514.5283190000009,None,514.5283190000009,None,right,3.423069199998281,514.6111506999987,None,514.5283190000009,None,518.0608289999982,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,9,0,72,7,518.574556399999,None,518.574556399999,None,518.574556399999,None,right,2.0727742000017315,518.658367699998,None,518.574556399999,None,520.7601680999978,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,9,1,73,2,521.2732781999985,None,521.2732781999985,None,521.2732781999985,None,left,2.9875833000005514,521.3596312000009,None,521.2732781999985,None,524.3739951999996,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,9,2,74,0,524.8863464999995,None,524.8863464999995,None,524.8863464999995,None,right,3.0080056000006152,524.9626735999991,None,524.8863464999995,None,527.9958784999981,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,9,3,75,6,528.5088441000007,None,528.5088441000007,None,528.5088441000007,None,right,2.162491700000828,528.605440299998,None,528.5088441000007,None,530.7942890999984,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,9,4,76,3,531.3253527999987,None,531.3253527999987,None,531.3253527999987,None,left,2.062001099999179,531.4023792000007,None,531.3253527999987,None,533.4915588999975,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,9,5,77,1,534.0122114000005,None,534.0122114000005,None,534.0122114000005,None,left,2.367985900000349,534.0893328999991,None,534.0122114000005,None,536.4834684999987,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,9,6,78,4,537.0046106000009,None,537.0046106000009,None,537.0046106000009,None,right,2.5135468000007677,537.0824603000001,None,537.0046106000009,None,539.6223976000001,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,9,7,79,5,540.1331390999985,None,540.1331390999985,None,540.1331390999985,None,right,2.9337550999989617,540.2110990000001,None,540.1331390999985,None,543.1711232999987,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,10,0,80,2,543.6749072999992,None,543.6749072999992,None,543.6749072999992,None,right,1.6455278000030376,543.7507196999977,None,543.6749072999992,None,545.4220286999989,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,10,1,81,6,545.9499953999984,None,545.9499953999984,None,545.9499953999984,None,right,1.2495330999990983,546.0398750999993,None,545.9499953999984,None,547.3163566000003,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,10,2,82,1,547.8384387000006,None,547.8384387000006,None,547.8384387000006,None,left,1.2315440000020317,547.9194951999998,None,547.8384387000006,None,549.1775358999985,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,10,3,83,5,549.7045109999999,None,549.7045109999999,None,549.7045109999999,None,right,2.1803954999995767,549.7798088999989,None,549.7045109999999,None,551.9855416999999,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,10,4,84,7,552.5166098000009,None,552.5166098000009,None,552.5166098000009,None,right,2.1873503000024357,552.5987963999978,None,552.5166098000009,None,554.8121541,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,10,5,85,4,555.3198039999988,None,555.3198039999988,None,555.3198039999988,None,right,3.561033800000587,555.3959802999998,None,555.3198039999988,None,558.9833777999993,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,10,6,86,0,559.4892519999994,None,559.4892519999994,None,559.4892519999994,None,right,2.8941033000010066,559.5664154999977,None,559.4892519999994,None,562.4858488999998,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,10,7,87,3,563.0116477999982,None,563.0116477999982,None,563.0116477999982,None,right,7.439666999998735,563.0982809999987,None,563.0116477999982,None,570.573930999999,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,11,0,88,4,571.071469999999,None,571.071469999999,None,571.071469999999,None,right,2.503667699998914,571.1533744000008,None,571.071469999999,None,573.6832996999983,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,11,1,89,0,574.2031916999986,None,574.2031916999986,None,574.2031916999986,None,left,10.734193500000401,574.2854507999982,None,574.2031916999986,None,585.0454253999997,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,11,2,90,7,585.5578523000004,None,585.5578523000004,None,585.5578523000004,None,right,2.135249200000544,585.6367936999995,None,585.5578523000004,None,587.7975406999976,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,11,3,91,5,588.3061812999986,None,588.3061812999986,None,588.3061812999986,None,right,2.0144398999982513,588.3809695999989,None,588.3061812999986,None,590.4216134999988,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,11,4,92,6,590.9322905000008,None,590.9322905000008,None,590.9322905000008,None,right,2.3209031999977014,591.0110993999988,None,590.9322905000008,None,593.3584239999982,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,11,5,93,1,593.8708062000005,None,593.8708062000005,None,593.8708062000005,None,left,4.893932000002678,593.9481429000007,None,593.8708062000005,None,598.8672287000009,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,11,6,94,2,599.3988513000004,None,599.3988513000004,None,599.3988513000004,None,right,2.4119398000002548,599.4839279000007,None,599.3988513000004,None,601.9215168999981,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,11,7,95,3,602.4304597999981,None,602.4304597999981,None,602.4304597999981,None,left,2.1510898000015004,602.5060080000003,None,602.4304597999981,None,604.6849307999983,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,12,0,96,2,605.1882704999989,None,605.1882704999989,None,605.1882704999989,None,right,5.016086299998278,605.2618822000004,None,605.1882704999989,None,610.3091263999995,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,12,1,97,7,610.8321012999986,None,610.8321012999986,None,610.8321012999986,None,right,1.7347029999982624,610.9150614999999,None,610.8321012999986,None,612.6757784000001,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,12,2,98,1,613.209321899998,None,613.209321899998,None,613.209321899998,None,left,3.056481799998437,613.291060399999,None,613.209321899998,None,616.3718965999979,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,12,3,99,3,616.881801399999,None,616.881801399999,None,616.881801399999,None,right,2.948594299999968,616.9606968000007,None,616.881801399999,None,619.9360643,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,12,4,100,6,620.4551852999975,None,620.4551852999975,None,620.4551852999975,None,right,4.128183299999364,620.5302988000003,None,620.4551852999975,None,624.687864399999,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,12,5,101,4,625.1986080999995,None,625.1986080999995,None,625.1986080999995,None,right,6.443803399997705,625.2766101999987,None,625.1986080999995,None,631.7464446999984,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,12,6,102,0,632.2696709000011,None,632.2696709000011,None,632.2696709000011,None,right,3.554653099999996,632.3544556999987,None,632.2696709000011,None,635.9383716999982,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,12,7,103,5,636.4614709999987,None,636.4614709999987,None,636.4614709999987,None,right,2.1022822999984783,636.5395518999976,None,636.4614709999987,None,638.6685001999977,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,13,0,104,6,639.1922683999983,None,639.1922683999983,None,639.1922683999983,None,right,2.1852418999988004,639.2682881000001,None,639.1922683999983,None,641.4786706999985,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,13,1,105,0,641.987139599998,None,641.987139599998,None,641.987139599998,None,left,2.6651310000015656,642.0661018999999,None,641.987139599998,None,644.7575558999997,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,13,2,106,2,645.2676035000004,None,645.2676035000004,None,645.2676035000004,None,left,2.874156000001676,645.345626899998,None,645.2676035000004,None,648.2481387999978,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,13,3,107,1,648.7588409999989,None,648.7588409999989,None,648.7588409999989,None,right,2.3156041000002006,648.8400651000011,None,648.7588409999989,None,651.1813145999986,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,13,4,108,5,651.6962547000003,None,651.6962547000003,None,651.6962547000003,None,right,1.3702087000019674,651.7742213999991,None,651.6962547000003,None,653.1723880999998,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,13,5,109,3,653.6859715999999,None,653.6859715999999,None,653.6859715999999,None,right,4.064116900000954,653.7679678999993,None,653.6859715999999,None,657.8594053999986,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,13,6,110,7,658.3605040000002,None,658.3605040000002,None,658.3605040000002,None,right,2.158524499998748,658.4343878,None,658.3605040000002,None,660.6277971999989,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,13,7,111,4,661.134836199999,None,661.134836199999,None,661.134836199999,None,right,2.494389299998147,661.2104257999999,None,661.134836199999,None,663.7306055000008,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.55,14,0,112,6,664.2508393999997,None,664.2508393999997,None,664.2508393999997,None,right,2.070569000003161,664.3300791000001,None,664.2508393999997,None,666.4275658999977,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,14,1,113,4,666.9598527999988,None,666.9598527999988,None,666.9598527999988,None,right,3.365034200000082,667.0448083999981,None,666.9598527999988,None,670.4345437999982,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.6,14,2,114,7,670.943299300001,None,670.943299300001,None,670.943299300001,None,right,2.515089900000021,671.0243919999994,None,670.943299300001,None,673.5650854999985,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,14,3,115,3,674.0967477999984,None,674.0967477999984,None,674.0967477999984,None,right,1.5313062999994145,674.1847865999989,None,674.0967477999984,None,675.7422717000009,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.5,14,4,116,5,676.2651880999983,None,676.2651880999983,None,676.2651880999983,None,right,2.8125741000003472,676.3453611000004,None,676.2651880999983,None,679.1834149999995,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.3,14,5,117,1,679.6933156999985,None,679.6933156999985,None,679.6933156999985,None,left,2.180132199999207,679.7801330000002,None,679.6933156999985,None,681.9868069000004,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.25,14,6,118,0,682.4956001999999,None,682.4956001999999,None,682.4956001999999,None,left,3.6351971000003687,682.5714497000008,None,682.4956001999999,None,686.2308768000003,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.35,14,7,119,2,686.7454030999979,None,686.7454030999979,None,686.7454030999979,None,right,1.3229272000025958,686.8227134000008,None,686.7454030999979,None,688.1723994999993,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.4,15,0,120,3,688.6881794000001,None,688.6881794000001,None,688.6881794000001,None,right,1.3248180000009597,688.7648831999977,None,688.6881794000001,None,690.1146838999994,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
0.45,15,1,121,4,690.653688800001,None,690.653688800001,None,690.653688800001,None,right,1.2891603000025498,690.741396999998,None,690.653688800001,None,692.0565375000006,None,003,006,2021_Jan_21_2303,contrast,2020.2.10,None,
